title,index_movie
cq,"[14061, 8226, 15581, 4848, 3068]"
thirteen conversations about one thing,"[13262, 1337, 3568, 3979, 8582]"
bus stop,"[3608, 1515, 1344, 6630, 13782]"
cowboy,"[4427, 17454, 5849, 7243, 7495]"
don't bother to knock,"[886, 6569, 5031, 8242, 10646]"
the gambler,"[7439, 643, 15868, 20692, 17193]"
let's make love,"[3608, 1515, 1344, 5483, 8304]"
monkey business,"[3216, 11132, 6372, 4372, 5310]"
requiem for a heavyweight,"[8057, 12491, 6113, 7439, 4425]"
river of no return,"[2540, 6569, 6006, 15569, 1344]"
the sum of all fears,"[14249, 15841, 3520, 10267, 4962]"
undercover brother,"[575, 10505, 21215, 10469, 13591]"
84 charing cross road,"[8057, 2442, 3286, 1348, 2342]"
the desert rats,"[6569, 13782, 15894, 2540, 1344]"
season's beatings,"[12906, 11441, 21034, 16331, 21520]"
nora,"[19960, 15422, 3114, 12001, 1317]"
rapid fire,"[6569, 20536, 586, 5435, 10543]"
silent running,"[8418, 9548, 6467, 5452, 8155]"
the villain,"[20120, 4696, 1306, 3882, 818]"
zombie holocaust,"[17030, 15549, 2671, 14160, 15629]"
bad company,"[11106, 13922, 533, 4864, 13677]"
divine secrets of the ya-ya sisterhood,"[8232, 12140, 9031, 16554, 19582]"
cherish,"[7846, 17260, 11624, 124, 1332]"
atanarjuat: the fast runner,"[19658, 5230, 10753, 19285, 1983]"
the bourne identity,"[6087, 1822, 3048, 4571, 5112]"
scooby-doo,"[5459, 11686, 7935, 13155, 9953]"
windtalkers,"[21490, 5029, 6348, 6460, 7683]"
the dangerous lives of altar boys,"[5569, 2838, 14303, 12914, 3655]"
the emperor's new clothes,"[14831, 8461, 5249, 14357, 3001]"
gangster no. 1,"[14968, 8288, 11543, 9001, 9440]"
dark blue world,"[3871, 4592, 2470, 164, 12191]"
bad company,"[11106, 13922, 533, 4864, 13677]"
caveman,"[16345, 17052, 10082, 3740, 17071]"
5 card stud,"[2050, 1175, 16032, 2389, 5547]"
for a lost soldier,"[20229, 7042, 10910, 5740, 17929]"
goin' south,"[897, 6046, 2030, 3311, 11766]"
hero and the terror,"[6570, 10484, 11421, 18066, 1988]"
silver bullet,"[15687, 1378, 1910, 3880, 7713]"
"sorry, wrong number","[2658, 3552, 1297, 6467, 278]"
hombre,"[2540, 6569, 1344, 14778, 78]"
the horse's mouth,"[6055, 20706, 8597, 15504, 13252]"
the manhattan project,"[17102, 10161, 5152, 17487, 21038]"
men at work,"[5806, 20077, 5512, 9125, 10327]"
s.o.b.,"[15059, 11186, 13978, 7007, 6251]"
she wore a yellow ribbon,"[124, 15944, 7601, 10187, 4696]"
lilo & stitch,"[2644, 19541, 17868, 290, 727]"
minority report,"[5996, 586, 11062, 10056, 2784]"
rabbit-proof fence,"[11139, 12943, 9785, 12480, 17744]"
sunshine state,"[228, 11973, 58, 13295, 7598]"
hey arnold! the movie,"[4402, 16402, 8354, 6239, 2925]"
mr. deeds,"[1298, 9792, 12713, 9461, 2014]"
lovely & amazing,"[6684, 7956, 14380, 16345, 18551]"
pumpkin,"[4051, 18551, 3840, 10218, 313]"
lost in yonkers,"[81, 14646, 3842, 17193, 7439]"
mo' money,"[4445, 1135, 12359, 18513, 922]"
the object of beauty,"[20082, 3208, 14755, 17828, 5836]"
like mike,"[7624, 12742, 8232, 20116, 10090]"
men in black ii,"[3200, 1112, 7464, 1928, 20561]"
the powerpuff girls movie,"[5124, 20292, 6909, 4268, 17675]"
me without you,"[17981, 21091, 6294, 12465, 17873]"
the crocodile hunter: collision course,"[14443, 18933, 12, 5509, 10711]"
reign of fire,"[14502, 10496, 8352, 18151, 17167]"
road to perdition,"[15286, 7965, 9471, 4139, 7333]"
all about lily chou-chou,"[21313, 20968, 18264, 17155, 4586]"
my wife is an actress,"[11107, 7311, 8455, 17047, 4321]"
20 million miles to earth,"[1928, 5371, 1926, 17435, 4643]"
grand theft auto,"[3987, 3915, 3073, 3982, 3823]"
the importance of being earnest,"[18551, 872, 9515, 21523, 20447]"
1776,"[6318, 19498, 5218, 5226, 9469]"
fox and his friends,"[12083, 8248, 11537, 4809, 8599]"
the legend of boggy creek,"[11205, 3709, 1217, 3568, 16065]"
z,"[14254, 6484, 939, 3859, 8273]"
sex and lucia,"[19754, 1281, 5137, 10585, 21124]"
eight legged freaks,"[14707, 11932, 13124, 4282, 19586]"
k-19: the widowmaker,"[14249, 18468, 13219, 3465, 5504]"
stuart little 2,"[2315, 7464, 12, 17230, 18109]"
austin powers in goldmember,"[1942, 6195, 1080, 1669, 15177]"
the kid stays in the picture,"[1922, 21239, 16181, 19400, 8161]"
tadpole,"[4839, 13868, 9215, 18069, 20529]"
who is cletis tout?,"[20873, 16345, 17071, 20811, 9452]"
harry and walter go to new york,"[6599, 11676, 10187, 90, 473]"
the merchant of four seasons,"[14309, 4265, 15421, 17045, 13064]"
nosferatu the vampyre,"[3800, 6280, 16596, 15691, 15722]"
the big bus,"[13978, 1141, 19534, 4209, 5377]"
the eddy duchin story,"[5103, 7301, 2549, 15168, 2081]"
in like flint,"[13701, 2765, 3915, 10889, 14443]"
la terra trema,"[9963, 17293, 16714, 8147, 16373]"
modesty blaise,"[5480, 10861, 8010, 14968, 13593]"
ossessione,"[15439, 16373, 19357, 7435, 7855]"
our man flint,"[2878, 6176, 20536, 1834, 2735]"
red beard,"[4923, 6063, 4821, 7853, 1894]"
robin and marian,"[8057, 1135, 5836, 14443, 5063]"
top secret!,"[9307, 21501, 6272, 3879, 6558]"
signs,"[20775, 8863, 6078, 23, 2929]"
the last kiss,"[15701, 16996, 15439, 10575, 12368]"
spy kids 2: the island of lost dreams,"[14408, 2686, 16661, 4729, 9378]"
the good girl,"[9176, 1265, 3729, 20497, 2822]"
blood work,"[2439, 2815, 9477, 679, 2797]"
xxx,"[4297, 1328, 1727, 843, 2919]"
24 hour party people,"[11511, 11170, 4848, 6884, 3427]"
biggie and tupac,"[17683, 19563, 8255, 8273, 8009]"
lan yu,"[19662, 19682, 7724, 1077, 6949]"
songs from the second floor,"[12632, 21022, 20128, 5835, 15522]"
read my lips,"[18144, 11631, 20488, 21598, 8983]"
merci pour le chocolat,"[8960, 243, 13909, 11994, 16134]"
beau pere,"[16321, 4321, 7086, 17816, 11107]"
the principal,"[5333, 3408, 12531, 8472, 2057]"
rollerball,"[20769, 20444, 17229, 21339, 1907]"
blue crush,"[3805, 3568, 7410, 2942, 14700]"
mostly martha,"[12027, 15439, 7855, 19898, 17371]"
the isle,"[11425, 13090, 12003, 18317, 18587]"
possession,"[20593, 3473, 5080, 8114, 20109]"
one hour photo,"[413, 18110, 8131, 8847, 11932]"
s1m0ne,"[5515, 11638, 15586, 3259, 20614]"
undisputed,"[5057, 4466, 6876, 3421, 14221]"
amy's orgasm,"[15088, 14820, 21201, 11221, 10190]"
how i killed my father,"[10437, 21452, 253, 14826, 16527]"
the care bears movie,"[7014, 13370, 17474, 16622, 10509]"
care bears movie ii: a new generation,"[3169, 21202, 8521, 12732, 10509]"
clash of the titans,"[3956, 16026, 5896, 4816, 5534]"
hot shots!,"[1302, 105, 358, 4330, 6569]"
nightmare city,"[2768, 3935, 10335, 4278, 4936]"
the swarm,"[5309, 8493, 18136, 20053, 1154]"
time after time,"[3689, 12192, 8936, 927, 17774]"
down and out in beverly hills,"[3937, 4275, 3502, 12811, 16274]"
flaming star,"[1344, 7672, 4126, 6047, 2540]"
love me tender,"[1344, 2540, 750, 1302, 4970]"
the return of the vampire,"[11432, 1777, 7199, 11417, 19368]"
the revenge of frankenstein,"[18538, 2677, 5669, 18133, 21784]"
stakeout,"[2245, 2138, 3308, 14043, 2410]"
wild in the country,"[1344, 11132, 5156, 2540, 14475]"
wolfen,"[21189, 2252, 4973, 957, 4053]"
slap her... she's french,"[21352, 13508, 5091, 3427, 10212]"
mad love,"[7760, 18960, 3308, 6454, 8119]"
à nous la liberté,"[16597, 15626, 13071, 19106, 808]"
true colors,"[16165, 5563, 6294, 18960, 643]"
snipes,"[11688, 14589, 11310, 15620, 21676]"
city by the sea,"[1050, 3095, 12336, 5504, 20841]"
the incubus,"[6022, 20776, 17223, 9000, 9491]"
johnny dangerously,"[4767, 6176, 6620, 11062, 11421]"
the last house on the left,"[10104, 20615, 15958, 17926, 1777]"
thesis,"[18428, 12825, 12120, 15274, 19766]"
barbershop,"[1335, 5384, 654, 687, 4193]"
the transporter,"[13562, 11991, 3232, 12721, 15055]"
the children of the century,"[8261, 5600, 13135, 19177, 10546]"
igby goes down,"[8966, 2537, 3083, 5913, 9944]"
aspen extreme,"[3308, 18960, 11262, 4129, 12238]"
captain ron,"[1944, 7199, 11862, 8099, 371]"
ernest goes to jail,"[5276, 2044, 195, 1033, 4149]"
ernest scared stupid,"[7678, 18771, 16169, 1115, 14979]"
the gypsy moths,"[6528, 1335, 6348, 4231, 9848]"
the hills have eyes,"[1777, 13157, 19751, 9517, 11973]"
indian summer,"[16250, 19534, 3208, 240, 6294]"
the mack,"[6436, 8914, 5218, 11462, 3695]"
monkey trouble,"[60, 13393, 19442, 280, 21501]"
shock waves,"[20850, 5718, 12862, 13157, 19751]"
tabu,"[3718, 10267, 8617, 1573, 9339]"
the wanderers,"[2379, 21358, 6403, 1504, 1351]"
the yearling,"[7478, 7165, 1335, 5896, 14426]"
the ladykillers,"[15473, 19494, 12288, 15109, 21726]"
the lavender hill mob,"[15109, 17197, 8804, 19150, 7170]"
the man in the white suit,"[9705, 9397, 13513, 18988, 14894]"
ratcatcher,"[9793, 12266, 7507, 13382, 15766]"
society,"[240, 7439, 19751, 2162, 18468]"
son of the bride,"[17649, 5511, 12632, 12517, 6497]"
the experiment,"[16199, 9718, 12401, 15022, 2373]"
the banger sisters,"[1319, 18545, 6309, 1539, 2859]"
the four feathers,"[1573, 15219, 571, 3407, 6278]"
trapped,"[13004, 11688, 16972, 8932, 12322]"
8 women,"[14682, 14798, 14827, 7719, 10773]"
his secret life,"[4874, 9963, 17293, 8147, 4877]"
secretary,"[20465, 6194, 6929, 6684, 7132]"
spirited away,"[6808, 3687, 9914, 14033, 20568]"
sweet home alabama,"[17471, 19518, 1784, 8547, 20958]"
the tuxedo,"[14840, 4477, 5017, 1686, 17739]"
moonlight mile,"[2918, 20539, 85, 2155, 19401]"
skins,"[13939, 3568, 7439, 2338, 7112]"
wasabi,"[6443, 3230, 15207, 16642, 4486]"
jonah: a veggietales movie,"[19468, 9316, 8586, 3169, 2639]"
red dragon,"[6268, 5588, 8034, 11239, 6205]"
bloody sunday,"[6618, 2490, 6745, 17140, 15553]"
heaven,"[4571, 3928, 10696, 8932, 12195]"
the man from elysian fields,"[8740, 10569, 12418, 1805, 21142]"
welcome to collinwood,"[11560, 15590, 361, 21647, 3657]"
flirting,"[1324, 11930, 21114, 13263, 17178]"
mothra vs. godzilla,"[9352, 7618, 5916, 2836, 3359]"
"godzilla, king of the monsters!","[65, 2688, 21038, 9758, 9317]"
the moderns,"[7483, 9424, 1930, 621, 763]"
the onion field,"[3350, 2234, 2934, 6788, 4443]"
powaqqatsi,"[4215, 8952, 1791, 1013, 3996]"
the pride of the yankees,"[3082, 2081, 9261, 13172, 4593]"
valmont,"[12927, 3133, 6328, 1422, 13553]"
horror of dracula,"[14528, 2557, 3994, 7200, 7901]"
strange brew,"[6299, 303, 3956, 6281, 7447]"
the incredible mr. limpet,"[11755, 17257, 11560, 2004, 15753]"
django,"[11741, 15196, 19271, 3662, 10173]"
flashback,"[255, 2849, 14755, 6422, 9661]"
hanky panky,"[3716, 2503, 12129, 3365, 6365]"
seance on a wet afternoon,"[1747, 12195, 13026, 10807, 19956]"
below,"[6732, 2209, 3944, 16475, 5112]"
brown sugar,"[8934, 16949, 11933, 16772, 8996]"
knockaround guys,"[5882, 2213, 2473, 6734, 17967]"
the rules of attraction,"[1225, 6194, 14820, 20175, 6684]"
tuck everlasting,"[16427, 17463, 16362, 923, 19885]"
white oleander,"[2815, 3695, 2755, 1273, 9123]"
bowling for columbine,"[20480, 6884, 13482, 18172, 14975]"
comedian,"[14085, 19876, 17776, 10008, 11767]"
on guard,"[15159, 19618, 6491, 5592, 17620]"
pokémon 4ever: celebi - voice of the forest,"[21629, 3817, 13673, 2520, 2064]"
punch-drunk love,"[3729, 7997, 8076, 1898, 13868]"
the 51st state,"[11511, 10495, 6884, 4577, 15049]"
the ring,"[21268, 19366, 6339, 10815, 7523]"
auto focus,"[2162, 7644, 16337, 21675, 2081]"
the grey zone,"[5520, 3298, 13397, 19861, 753]"
hansel & gretel,"[13508, 10783, 12618, 13224, 21352]"
naqoyqatsi,"[4189, 19072, 19084, 6418, 1273]"
real women have curves,"[21016, 16499, 161, 4336, 14049]"
russian ark,"[21467, 21460, 16573, 21568, 14532]"
take care of my cat,"[21546, 11534, 2323, 20190, 5319]"
tully,"[2823, 17119, 46, 652, 14325]"
billy bathgate,"[7583, 8299, 9131, 1793, 3021]"
the mechanic,"[5736, 9502, 11421, 18654, 5522]"
saturday night fever,"[15868, 2640, 11372, 5372, 5893]"
to the devil a daughter,"[15566, 2667, 571, 19602, 11251]"
urban cowboy,"[1618, 6008, 199, 643, 267]"
terror train,"[3970, 1787, 15829, 1678, 15080]"
tom horn,"[9526, 5839, 668, 2815, 11052]"
up the academy,"[8936, 2341, 11560, 611, 5839]"
when time ran out...,"[2931, 381, 5352, 2439, 5550]"
without warning,"[10161, 3849, 17549, 12221, 6624]"
xanadu,"[16559, 18470, 5557, 4610, 10332]"
...all the marbles,"[6299, 303, 10988, 1335, 6126]"
absence of malice,"[4084, 3552, 2549, 7301, 8057]"
banana joe,"[15625, 17509, 6663, 9013, 9250]"
blow out,"[14214, 11804, 17724, 11306, 11942]"
buddy buddy,"[5515, 6621, 2759, 16011, 16352]"
the burning,"[16510, 11642, 21088, 138, 17761]"
cannibal ferox,"[2768, 21536, 4121, 19045, 14769]"
carbon copy,"[21249, 7092, 21590, 21563, 21766]"
charlie chan and the curse of the dragon queen,"[21342, 14810, 3634, 12439, 18365]"
a friend is a treasure,"[830, 14191, 3539, 6864, 10704]"
the chosen,"[14728, 20520, 2632, 9576, 2792]"
knock on wood,"[20890, 16248, 3244, 16150, 9375]"
continental divide,"[8253, 1858, 2479, 6757, 14431]"
man of iron,"[5111, 4331, 4105, 3063, 1894]"
dead & buried,"[11205, 17574, 5530, 2547, 1924]"
death hunt,"[9069, 2523, 11052, 6554, 2513]"
enter the ninja,"[13677, 16051, 18829, 7690, 9153]"
the entity,"[20808, 17574, 19193, 12586, 19751]"
eye of the needle,"[2490, 12017, 14780, 5957, 17421]"
eyewitness,"[15066, 15267, 5877, 6600, 12035]"
the woman next door,"[13005, 8261, 11107, 10385, 8146]"
"fort apache, the bronx","[15466, 1710, 20323, 192, 5842]"
the four seasons,"[1740, 2182, 18470, 1222, 6142]"
galaxy of terror,"[2209, 13861, 9917, 1926, 8307]"
gallipoli,"[10802, 5554, 10257, 13043, 13189]"
the inquisitor,"[21598, 14116, 21458, 15299, 5555]"
ghost story,"[1003, 2182, 3552, 18470, 1910]"
goodbye pork pie,"[3206, 1553, 8052, 12347, 834]"
gregory's girl,"[11244, 11712, 18398, 21372, 2811]"
who pulled the plug?,"[16314, 21402, 20689, 3843, 2759]"
the hand,"[6350, 8701, 965, 1880, 55]"
happy birthday to me,"[11066, 4420, 14721, 1591, 7904]"
"ladies and gentlemen, the fabulous stains","[643, 15868, 7439, 19683, 3552]"
lady chatterley's lover,"[1899, 19448, 3676, 10019, 10086]"
lili marleen,"[13064, 4809, 5901, 12280, 17045]"
lola,"[17371, 18020, 3143, 7320, 9212]"
looker,"[6339, 20665, 6091, 2148, 1634]"
"the looney, looney, looney bugs bunny movie","[5124, 1065, 1046, 9526, 11095]"
madman,"[20850, 11306, 12584, 10791, 6268]"
modern problems,"[1291, 3029, 96, 14631, 17107]"
modern romance,"[5104, 95, 2442, 3729, 8057]"
ms .45,"[16475, 13587, 16992, 15278, 13428]"
my bloody valentine,"[17334, 8755, 13856, 5281, 11066]"
my dinner with andré,"[3568, 13608, 15315, 17719, 18654]"
neighbors,"[5262, 12361, 15589, 4124, 3090]"
the night the lights went out in georgia,"[12396, 21178, 20340, 14237, 6413]"
pennies from heaven,"[12484, 930, 12180, 18161, 10566]"
pieces,"[14509, 3492, 17029, 11131, 6884]"
polyester,"[60, 13393, 7190, 21501, 11195]"
private lessons,"[20418, 21501, 14850, 1740, 8251]"
the professional,"[12405, 9973, 21556, 10114, 20720]"
ghost ship,"[7491, 8772, 4073, 1162, 13557]"
jackass: the movie,"[5126, 12048, 4778, 9344, 4043]"
paid in full,"[21709, 552, 16972, 6889, 13004]"
all or nothing,"[6221, 19177, 180, 15045, 3066]"
all the queen's men,"[7006, 18040, 2466, 8574, 4293]"
frida,"[10938, 2949, 12065, 21675, 16537]"
roger dodger,"[3068, 12369, 21014, 8226, 3718]"
time changer,"[18382, 4123, 3499, 7484, 13058]"
beau travail,"[16091, 6069, 11213, 11557, 20538]"
casino royale,"[14755, 11837, 5836, 1094, 5365]"
the company of wolves,"[12318, 12404, 9319, 11627, 4314]"
exodus,"[7875, 5887, 2312, 5842, 1791]"
how to murder your wife,"[9149, 13331, 19560, 20602, 11767]"
"the russians are coming, the russians are coming","[17264, 21501, 8479, 13498, 14362]"
the world of henry orient,"[16191, 8966, 12944, 3553, 7884]"
i spy,"[3933, 18513, 14443, 10889, 4098]"
the santa clause 2,"[397, 17710, 2162, 8545, 15487]"
the weight of water,"[2790, 14256, 12274, 7713, 14950]"
femme fatale,"[21685, 4867, 14495, 4769, 18039]"
8 mile,"[3568, 8588, 5981, 15315, 21749]"
far from heaven,"[5842, 3958, 9469, 3769, 8232]"
harry potter and the chamber of secrets,"[9216, 17103, 8925, 14502, 11365]"
ararat,"[2725, 7937, 20543, 1794, 21005]"
the crime of padre amaro,"[16254, 235, 2161, 15286, 6840]"
the way home,"[4686, 16793, 21697, 10148, 20030]"
mutant action,"[1509, 16099, 4394, 4666, 5143]"
liberty stands still,"[14249, 4168, 20042, 20517, 11536]"
the life and death of colonel blimp,"[3565, 3205, 8011, 20549, 21663]"
rio grande,"[21325, 1248, 12051, 19518, 489]"
the young americans,"[16028, 20094, 8240, 951, 3581]"
mysterious island,"[14408, 20825, 12464, 9797, 4729]"
left behind ii: tribulation force,"[7112, 12491, 21166, 3938, 3209]"
dog soldiers,"[1228, 19866, 8916, 12171, 15659]"
fingers,"[6418, 19683, 15841, 1822, 3589]"
houseboat,"[1810, 3679, 623, 5547, 7301]"
madame bovary,"[7418, 21458, 12776, 3574, 19168]"
my father's glory,"[21347, 21458, 20566, 14358, 19168]"
my mother's castle,"[6597, 14883, 4318, 4613, 14289]"
return to the blue lagoon,"[4469, 14502, 7495, 2153, 12]"
too beautiful for you,"[11107, 21702, 2368, 11511, 14358]"
toy soldiers,"[1175, 14443, 18513, 3376, 582]"
the prowler,"[6268, 7263, 4973, 14480, 11205]"
ragtime,"[20692, 4005, 419, 1542, 8588]"
roadgames,"[11624, 18129, 6217, 9638, 15002]"
rollover,"[12921, 4384, 10256, 15672, 8504]"
saturday the 14th,"[8545, 15958, 6987, 14724, 3320]"
scanners,"[21740, 7232, 16621, 3042, 2677]"
sharky's machine,"[2439, 13551, 10484, 2815, 9477]"
shock treatment,"[1302, 105, 409, 2540, 1344]"
do you remember dolly bell?,"[12632, 19296, 21005, 4102, 11244]"
cabbage soup,"[19106, 16147, 14844, 6643, 12940]"
southern comfort,"[2855, 3709, 6570, 12132, 17719]"
tales of ordinary madness,"[4903, 3147, 5209, 19175, 19161]"
student bodies,"[12709, 20562, 1877, 5192, 961]"
tattoo,"[5275, 5533, 4216, 11616, 11850]"
they all laughed,"[7846, 3832, 6194, 9953, 7120]"
thief,"[4876, 8282, 10128, 16051, 7770]"
true confessions,"[21107, 11462, 14974, 2476, 6464]"
die another day,"[2659, 2150, 9, 2183, 5542]"
the emperor's club,"[1363, 20886, 18470, 267, 4253]"
friday after next,"[1244, 19389, 1097, 12263, 2979]"
the quiet american,"[650, 13677, 21105, 13787, 8464]"
talk to her,"[836, 469, 15274, 2241, 10907]"
eight crazy nights,"[21723, 19299, 16864, 2317, 8840]"
solaris,"[718, 645, 12648, 5645, 21618]"
treasure planet,"[3220, 2644, 11683, 1481, 1688]"
what to do in case of fire?,"[2998, 6974, 12007, 19101, 16378]"
brother,"[15069, 15308, 5676, 10807, 4020]"
elling,"[5319, 18105, 21551, 11441, 6983]"
i spit on your grave,"[14420, 13824, 7112, 19061, 9816]"
the island at the top of the world,"[16586, 1450, 1496, 15862, 718]"
the last seduction,"[7663, 8745, 3100, 3446, 3967]"
the sword and the sorcerer,"[2052, 9867, 14443, 2897, 3733]"
zulu,"[20138, 19903, 11926, 6023, 13189]"
analyze that,"[1838, 7155, 12623, 8921, 7974]"
empire,"[7369, 15782, 4720, 10193, 21214]"
adaptation.,"[3068, 11462, 15961, 21014, 8226]"
equilibrium,"[2468, 8858, 2523, 10161, 3738]"
it all starts today,"[18011, 2999, 18132, 13887, 7108]"
medea,"[17093, 17293, 6616, 10997, 17449]"
visitor q,"[8688, 7554, 9593, 14459, 14224]"
bolero: dance of life,"[11043, 9427, 8662, 733, 6985]"
"vernon, florida","[14669, 18142, 19689, 16962, 5361]"
escape to victory,"[903, 5057, 3209, 15177, 3962]"
whose life is it anyway?,"[5896, 5777, 5595, 6632, 687]"
zoot suit,"[5226, 2373, 16250, 4571, 18470]"
alone in the dark,"[8326, 3214, 13393, 19751, 10619]"
android,"[8874, 5017, 10224, 21038, 3091]"
ace of aces,"[7236, 9364, 8167, 815, 16314]"
attila flagello di dio,"[18824, 17499, 17660, 18203, 18891]"
author! author!,"[1344, 6372, 7672, 1302, 2736]"
barbarosa,"[5866, 1083, 17239, 4860, 4745]"
the beast within,"[17549, 12574, 19202, 14214, 11295]"
best friends,"[21341, 1967, 4661, 3490, 10211]"
the best little whorehouse in texas,"[10196, 3357, 19545, 14639, 140]"
the border,"[9548, 3546, 1050, 18470, 18468]"
the party 2,"[3566, 6643, 16366, 7823, 21528]"
britannia hospital,"[13678, 3642, 15799, 5669, 3068]"
burden of dreams,"[19084, 2440, 10502, 20435, 5949]"
cannery row,"[6281, 642, 6299, 7478, 303]"
class of 1984,"[11277, 18264, 3028, 11407, 17395]"
danton,"[11746, 21750, 810, 14254, 19566]"
deathtrap,"[679, 2439, 9477, 4326, 925]"
the man who saves the world,"[3663, 13947, 20989, 16746, 13284]"
eating raoul,"[20873, 19746, 6857, 11205, 14928]"
drumline,"[17264, 2182, 7384, 7540, 21501]"
the hot chick,"[8668, 20077, 11256, 15829, 16649]"
maid in manhattan,"[11257, 5122, 877, 1636, 10194]"
star trek: nemesis,"[991, 1717, 993, 261, 990]"
about schmidt,"[3325, 15688, 2023, 19040, 5123]"
el bola,"[10623, 8394, 18114, 21127, 9971]"
evelyn,"[8115, 3347, 10982, 13325, 2685]"
intacto,"[7056, 20690, 21623, 5585, 21221]"
morvern callar,"[6690, 7560, 8991, 18006, 2199]"
the lord of the rings: the two towers,"[2318, 13101, 3690, 5303, 9163]"
devils on the doorstep,"[16577, 18188, 14484, 6944, 6746]"
25th hour,"[12491, 2591, 8237, 18732, 20243]"
antwone fisher,"[16748, 13934, 11397, 12945, 13772]"
gangs of new york,"[6734, 12235, 2632, 7176, 6986]"
two weeks notice,"[19897, 14431, 470, 584, 15074]"
